INDEX,TARGET,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
2384,4737,0,24,2,12,"$8,458",Yes,$0,z_No,z_F,Bachelors,Professional,13,Private,"$11,120",10,z_SUV,no,"$16,927",3,Yes,0,,Highly Urban/ Urban
2385,2907,0,33,2,12,"$70,408",No,"$190,139",Yes,z_F,Bachelors,z_Blue Collar,31,Commercial,"$18,850",1,z_SUV,no,"$2,665",3,No,3,9,Highly Urban/ Urban
2386,7635,0,50,0,11,"$98,347",No,"$282,017",Yes,M,Masters,,64,Commercial,"$19,610",4,Van,yes,"$8,924",1,No,0,1,Highly Urban/ Urban
2387,5188,0,53,0,10,"$123,954",No,$0,z_No,M,Masters,,18,Commercial,"$17,850",10,Van,yes,"$1,644",3,No,3,10,Highly Urban/ Urban
2388,4442,0,34,3,14,"$28,902",Yes,$0,z_No,z_F,z_High School,Clerical,6,Private,"$16,020",10,z_SUV,no,"$5,300",1,No,5,1,Highly Urban/ Urban
2389,3492,0,35,0,10,"$39,741",No,$0,z_No,M,Bachelors,Clerical,10,Commercial,"$5,130",7,Pickup,no,"$4,158",1,No,9,11,Highly Urban/ Urban
2391,4055,0,47,0,10,"$82,503",No,$0,z_No,z_F,Bachelors,Professional,38,Private,"$21,800",13,Sports Car,no,"$6,633",4,No,0,15,Highly Urban/ Urban
2392,3654,0,57,0,14,"$11,977",No,"$130,295",Yes,z_F,z_High School,Student,39,Commercial,"$16,360",9,Pickup,no,$0,0,No,2,9,Highly Urban/ Urban
2393,3953,0,50,0,10,"$80,108",No,$0,z_No,z_F,Bachelors,Professional,42,Private,"$16,140",6,Sports Car,no,$0,0,Yes,0,13,Highly Urban/ Urban
2394,2413,1,38,3,14,"$82,527",Yes,$0,z_No,M,Bachelors,z_Blue Collar,36,Commercial,"$22,560",4,Panel Truck,no,$0,0,Yes,2,10,Highly Urban/ Urban
2395,6730,0,43,0,7,"$50,491",No,"$240,774",Yes,M,Masters,,57,Private,"$3,930",1,Minivan,no,"$1,156",1,No,4,10,Highly Urban/ Urban
2396,3182,2,45,3,15,"$90,153",No,,Yes,M,Masters,Lawyer,42,Private,"$18,290",1,Van,yes,"$3,639",2,No,3,19,Highly Urban/ Urban
2397,4515,0,24,3,11,"$24,666",Yes,$0,z_No,M,Bachelors,Professional,54,Commercial,"$9,010",10,Pickup,yes,$0,0,Yes,1,10,Highly Urban/ Urban
2398,5100,0,24,2,8,"$11,664",Yes,"$91,216",z_No,M,Bachelors,Manager,15,Private,"$2,670",1,Minivan,yes,$0,0,No,0,13,Highly Urban/ Urban
2400,1363,0,53,0,14,"$69,335",No,,Yes,M,Masters,,27,Commercial,"$20,200",1,Van,yes,"$5,685",2,No,2,1,Highly Urban/ Urban
2401,2758,0,46,0,13,"$119,904",No,$0,z_No,z_F,Masters,Lawyer,22,Private,"$23,530",10,Sports Car,no,$0,0,No,2,21,Highly Urban/ Urban
2405,5440,0,47,0,8,"$5,846",No,"$99,468",Yes,z_F,z_High School,Home Maker,10,Private,"$9,030",1,z_SUV,no,$0,0,No,0,9,Highly Urban/ Urban
2406,895,0,44,0,9,"$124,829",No,,z_No,z_F,Masters,,39,Commercial,"$31,810",8,Pickup,no,$0,0,No,0,16,Highly Urban/ Urban
2407,2782,0,37,0,11,"$36,217",No,"$186,385",z_No,z_F,z_High School,z_Blue Collar,57,Commercial,"$28,090",1,Minivan,no,$0,0,Yes,0,1,Highly Urban/ Urban
2408,1487,0,47,0,8,"$90,940",No,$0,z_No,M,Bachelors,Professional,50,Commercial,"$16,710",10,Van,yes,"$8,490",3,No,0,10,Highly Urban/ Urban
2409,2440,0,47,0,11,"$28,808",No,$0,z_No,M,z_High School,Student,40,Commercial,"$11,840",1,Pickup,yes,"$1,092",1,No,2,,Highly Urban/ Urban
2410,2992,0,26,3,15,"$69,789",No,"$206,181",Yes,z_F,z_High School,Manager,37,Private,"$11,770",1,z_SUV,no,"$2,960",3,No,5,7,Highly Urban/ Urban
2411,3392,0,54,0,12,,No,"$200,391",Yes,z_F,z_High School,Clerical,67,Private,"$10,480",6,z_SUV,no,"$27,414",2,Yes,2,8,Highly Urban/ Urban
2412,5603.0885976,0,61,0,13,"$57,095",No,$0,z_No,M,<High School,z_Blue Collar,52,Private,"$7,600",4,z_SUV,yes,"$1,904",3,No,7,6,Highly Urban/ Urban
2413,3985,1,40,3,,"$39,753",No,"$181,338",Yes,z_F,z_High School,Clerical,50,Private,"$24,820",7,z_SUV,no,$0,0,No,0,13,Highly Urban/ Urban
2415,4366,0,58,0,14,"$41,712",No,,Yes,z_F,Masters,,5,Private,"$16,810",7,Minivan,no,"$1,351",3,No,1,16,Highly Urban/ Urban
2416,1257,2,44,4,14,"$25,536",No,"$178,708",Yes,z_F,<High School,z_Blue Collar,50,Private,"$12,160",7,z_SUV,no,$0,0,Yes,1,6,Highly Urban/ Urban
2417,5524,0,36,0,9,"$79,801",No,$0,z_No,z_F,z_High School,z_Blue Collar,21,Commercial,"$24,810",6,Pickup,no,$0,0,No,2,,Highly Urban/ Urban
2418,3793,0,46,0,8,"$36,110",No,"$175,359",z_No,z_F,z_High School,z_Blue Collar,18,Commercial,"$13,260",6,z_SUV,no,"$26,321",4,Yes,4,10,Highly Urban/ Urban
2419,3905,1,43,2,15,"$58,025",No,"$211,109",Yes,M,Bachelors,Clerical,16,Commercial,"$28,840",6,Panel Truck,yes,$0,0,No,0,8,Highly Urban/ Urban
2420,4356,1,60,2,17,"$52,002",Yes,"$242,854",z_No,M,Masters,,5,Commercial,"$28,140",4,Panel Truck,no,$0,0,No,0,12,Highly Urban/ Urban
2421,2705,0,33,4,0,$0,Yes,$0,z_No,M,z_High School,Student,14,Commercial,"$12,470",1,Minivan,yes,"$10,794",2,Yes,4,5,Highly Urban/ Urban
2423,6132,0,34,1,9,"$28,719",Yes,$0,z_No,z_F,z_High School,z_Blue Collar,15,Commercial,"$14,340",4,z_SUV,no,$0,0,No,0,7,Highly Urban/ Urban
2425,6079,0,62,0,,"$137,666",No,,Yes,z_F,Masters,Professional,60,Private,"$17,790",1,Sports Car,no,"$3,902",2,No,8,15,Highly Urban/ Urban
2426,2943,0,32,2,12,"$40,851",Yes,"$112,094",z_No,z_F,z_High School,Clerical,52,Private,"$15,550",1,z_SUV,no,$0,0,No,2,1,Highly Urban/ Urban
2427,5314,0,52,0,6,"$115,075",No,$0,z_No,M,Bachelors,z_Blue Collar,23,Commercial,"$18,210",1,Van,yes,"$7,619",1,No,3,1,Highly Urban/ Urban
2428,3917,0,19,1,8,"$37,536",Yes,$0,z_No,z_F,Bachelors,Professional,53,Private,"$22,810",10,Pickup,no,"$4,686",1,No,10,1,Highly Urban/ Urban
2429,4546,0,28,0,9,"$36,113",No,"$187,871",z_No,M,Bachelors,z_Blue Collar,75,Commercial,"$9,240",4,Pickup,yes,"$5,065",2,No,5,8,Highly Urban/ Urban
2431,4703,0,39,0,8,"$48,490",No,"$195,777",z_No,z_F,Bachelors,z_Blue Collar,39,Commercial,"$15,180",4,z_SUV,no,"$3,893",1,No,0,9,Highly Urban/ Urban
2432,1467,0,48,0,14,"$82,885",No,$0,z_No,M,Bachelors,Manager,60,Private,"$21,340",1,Minivan,no,$0,0,No,1,13,Highly Urban/ Urban
2433,3968,0,47,0,0,$0,No,$0,z_No,M,<High School,Student,25,Private,"$17,890",6,Van,no,$0,0,No,0,5,Highly Urban/ Urban
2434,2627,0,26,0,9,"$24,722",No,$0,z_No,z_F,<High School,Clerical,31,Private,"$7,900",4,z_SUV,no,"$1,320",2,No,10,4,Highly Urban/ Urban
2436,22351.707426,0,22,2,0,$0,No,$0,Yes,z_F,PhD,Home Maker,47,Private,"$13,000",6,z_SUV,yes,"$7,191",1,No,0,11,Highly Urban/ Urban
2437,18391.574541,0,42,2,17,"$54,427",Yes,$0,z_No,z_F,Bachelors,Manager,29,Private,"$5,700",1,Sports Car,no,$0,0,No,2,7,Highly Urban/ Urban
2438,3096,0,30,3,0,$0,Yes,$0,z_No,z_F,<High School,Home Maker,49,Private,"$6,130",9,z_SUV,no,$0,0,No,0,1,z_Highly Rural/ Rural
2440,8362,0,57,0,13,"$26,634",No,"$167,976",Yes,M,z_High School,Clerical,38,Commercial,"$4,980",4,Pickup,no,"$7,795",2,No,7,9,Highly Urban/ Urban
2441,262.03854391,0,39,4,12,,No,$0,Yes,z_F,z_High School,Student,18,Private,"$5,400",1,z_SUV,no,"$2,781",3,No,0,,Highly Urban/ Urban
2443,629,0,44,2,17,"$66,200",Yes,"$223,960",z_No,z_F,Bachelors,Manager,53,Private,"$17,260",13,z_SUV,no,$0,0,No,1,9,Highly Urban/ Urban
2444,5771,0,30,2,10,"$34,586",Yes,$0,z_No,M,z_High School,Clerical,38,Private,"$10,130",7,Pickup,no,"$28,174",2,Yes,7,,Highly Urban/ Urban
2446,4760.1989342,0,35,3,15,"$31,407",Yes,"$119,496",z_No,z_F,<High School,Clerical,9,Private,"$8,140",1,z_SUV,no,$0,0,Yes,0,,Highly Urban/ Urban
2447,839,0,57,3,12,"$118,155",Yes,$0,z_No,z_F,<High School,z_Blue Collar,43,Private,"$40,520",4,z_SUV,no,$0,0,No,4,6,Highly Urban/ Urban
2448,4719,0,53,0,0,,No,"$72,115",Yes,z_F,PhD,Home Maker,19,Private,"$6,800",4,Sports Car,no,"$7,236",3,No,4,19,Highly Urban/ Urban
2450,1497,0,57,0,11,"$128,441",No,"$374,931",Yes,M,PhD,,29,Commercial,"$20,040",1,Van,yes,"$6,713",3,No,7,14,Highly Urban/ Urban
2452,1909,0,46,0,12,"$49,917",No,"$182,126",Yes,z_F,<High School,z_Blue Collar,36,Private,"$18,640",10,z_SUV,no,$0,0,No,2,8,Highly Urban/ Urban
2453,2887,0,55,0,12,"$27,688",No,$0,z_No,M,z_High School,z_Blue Collar,20,Commercial,"$16,760",3,Van,yes,"$7,369",1,No,3,8,Highly Urban/ Urban
2454,6763,0,27,1,9,"$10,405",Yes,$0,z_No,z_F,<High School,z_Blue Collar,39,Private,"$15,840",6,Sports Car,no,"$32,477",2,Yes,1,,Highly Urban/ Urban
2455,7099,0,38,3,17,"$77,830",No,"$157,793",Yes,z_F,z_High School,z_Blue Collar,58,Commercial,"$11,630",7,z_SUV,no,$0,0,No,2,11,Highly Urban/ Urban
2456,6062,0,57,0,13,"$51,343",No,"$175,607",Yes,z_F,Bachelors,Professional,22,Private,"$15,440",10,z_SUV,no,"$1,125",1,No,4,11,Highly Urban/ Urban
2457,3138.3980912,0,34,1,11,"$45,843",No,"$158,708",Yes,z_F,<High School,z_Blue Collar,12,Private,"$19,980",21,z_SUV,no,$0,0,Yes,0,5,Highly Urban/ Urban
2458,5094,0,28,3,0,$0,No,$0,Yes,z_F,z_High School,Student,45,Private,"$4,950",1,z_SUV,no,"$8,438",1,No,4,6,Highly Urban/ Urban
2459,1525,0,47,0,7,"$76,901",No,"$229,973",z_No,z_F,Masters,Lawyer,34,Private,"$18,680",6,z_SUV,no,$0,0,No,0,17,Highly Urban/ Urban
2460,4743,0,58,0,13,"$72,840",No,"$277,784",Yes,z_F,Bachelors,Professional,20,Commercial,"$27,830",6,Van,no,"$3,589",1,No,7,10,Highly Urban/ Urban
2462,4398,1,41,2,6,"$52,942",Yes,$0,z_No,z_F,Bachelors,z_Blue Collar,25,Commercial,"$24,980",1,Pickup,no,"$10,023",2,No,2,9,Highly Urban/ Urban
2463,4023,0,36,0,,$158,No,$0,Yes,M,z_High School,Student,33,Private,"$18,270",1,Minivan,yes,"$8,187",3,No,0,,Highly Urban/ Urban
2466,2902,1,44,2,10,"$2,141",No,,Yes,M,z_High School,Student,53,Commercial,"$10,070",1,Pickup,no,"$40,958",1,Yes,1,1,Highly Urban/ Urban
2467,3398,0,59,0,9,"$51,425",No,"$189,235",Yes,z_F,z_High School,z_Blue Collar,19,Commercial,"$12,540",1,z_SUV,no,$0,0,No,3,1,Highly Urban/ Urban
2468,2637,0,47,0,13,"$50,323",No,"$183,327",Yes,M,<High School,z_Blue Collar,5,Private,"$7,620",1,Minivan,no,"$5,513",2,No,1,1,Highly Urban/ Urban
2469,6764,0,42,0,14,"$41,901",No,$0,z_No,z_F,Masters,Home Maker,35,Private,"$17,520",6,z_SUV,no,$0,0,No,0,8,Highly Urban/ Urban
2470,13606.813955,0,36,0,8,"$28,591",No,$0,z_No,z_F,z_High School,Clerical,29,Private,"$5,000",13,Sports Car,no,$0,0,Yes,0,1,Highly Urban/ Urban
2471,1633.7258081,0,39,0,10,"$39,512",No,$0,z_No,z_F,z_High School,z_Blue Collar,29,Commercial,"$7,660",10,z_SUV,no,"$2,054",2,No,1,1,Highly Urban/ Urban
2473,3304,0,48,0,13,"$34,313",No,,Yes,M,<High School,z_Blue Collar,50,Commercial,"$10,300",1,Pickup,yes,$0,0,No,8,6,Highly Urban/ Urban
2474,6005,0,63,0,0,$0,No,"$89,932",Yes,z_F,PhD,Home Maker,36,Private,"$14,590",10,z_SUV,no,"$7,540",3,No,4,19,Highly Urban/ Urban
2475,4803,0,42,1,15,"$135,276",No,"$332,701",Yes,M,PhD,Doctor,25,Private,"$19,230",1,Van,yes,$0,0,No,0,13,Highly Urban/ Urban
2477,2582,0,48,0,13,"$70,682",No,"$263,905",Yes,z_F,z_High School,z_Blue Collar,25,Commercial,"$27,800",4,Pickup,no,$0,0,Yes,0,1,Highly Urban/ Urban
2478,2440,0,51,0,13,"$147,923",No,"$388,763",Yes,M,Bachelors,Manager,5,Commercial,"$26,470",1,Panel Truck,yes,$0,0,Yes,0,1,Highly Urban/ Urban
2479,3884,0,41,1,13,"$24,660",No,"$147,588",Yes,M,z_High School,Professional,25,Commercial,"$16,230",1,Van,yes,"$5,330",1,No,0,1,Highly Urban/ Urban
2480,1157,0,53,0,12,"$46,396",No,"$164,037",Yes,M,Bachelors,z_Blue Collar,29,Commercial,"$22,340",10,Van,yes,$0,0,No,0,11,Highly Urban/ Urban
2481,1824,0,48,0,12,"$17,224",No,"$106,948",Yes,M,<High School,Clerical,28,Commercial,"$9,680",6,Pickup,yes,$0,0,No,1,9,Highly Urban/ Urban
2483,4226,0,39,0,0,$0,No,$0,Yes,z_F,z_High School,Student,55,Commercial,"$5,400",5,Sports Car,no,"$27,973",3,Yes,6,8,Highly Urban/ Urban
2484,5050,1,41,3,0,$0,No,"$65,293",Yes,z_F,z_High School,Home Maker,42,Private,"$1,500",7,Sports Car,no,"$19,425",1,Yes,1,1,Highly Urban/ Urban
2485,343.84782837,0,61,2,16,"$113,754",Yes,"$354,907",z_No,z_F,Masters,Lawyer,44,Private,"$19,560",1,Sports Car,no,"$44,029",4,Yes,6,18,Highly Urban/ Urban
2486,2979,1,37,3,14,,Yes,$0,z_No,M,Bachelors,Professional,22,Private,"$22,860",3,Minivan,yes,"$1,361",2,No,6,13,Highly Urban/ Urban
2488,52489.751433,1,58,2,16,"$108,047",No,"$261,777",Yes,z_F,Bachelors,Professional,29,Private,"$18,100",1,z_SUV,no,"$4,646",2,No,3,10,Highly Urban/ Urban
2489,4600,0,62,0,14,"$144,823",No,"$370,308",Yes,z_F,PhD,Doctor,17,Private,"$22,180",4,Sports Car,no,$0,0,No,0,15,Highly Urban/ Urban
2490,5084,0,47,0,14,"$28,750",No,,z_No,z_F,<High School,z_Blue Collar,5,Private,"$6,200",7,Minivan,no,"$11,068",3,No,2,1,Highly Urban/ Urban
2491,9082,0,47,0,13,"$47,213",No,$0,z_No,z_F,Masters,Lawyer,40,Private,"$27,260",5,Van,no,"$1,957",3,No,1,16,Highly Urban/ Urban
2492,5219,0,60,0,13,,No,$0,z_No,M,PhD,,25,Commercial,"$7,500",1,Pickup,no,"$6,795",1,No,5,10,Highly Urban/ Urban
2493,2358,0,57,3,,$0,No,"$51,038",Yes,z_F,z_High School,Student,32,Private,"$16,720",1,z_SUV,no,$0,0,No,0,1,Highly Urban/ Urban
2494,3921,0,49,0,12,"$55,015",No,"$194,953",Yes,M,Bachelors,z_Blue Collar,23,Commercial,"$6,400",4,Pickup,yes,"$3,034",2,No,5,7,Highly Urban/ Urban
2495,1750,0,50,0,11,"$17,671",No,"$130,075",Yes,z_F,<High School,Clerical,81,Private,"$8,840",1,z_SUV,no,"$5,787",1,No,1,1,Highly Urban/ Urban
2496,2776,0,51,0,9,"$163,219",No,$0,z_No,M,Masters,,26,Commercial,"$11,940",3,Pickup,no,$0,0,No,1,20,Highly Urban/ Urban
2497,5317,0,60,0,5,"$17,461",No,"$175,587",z_No,z_F,z_High School,Clerical,30,Private,"$11,240",10,Sports Car,no,$0,0,No,0,1,z_Highly Rural/ Rural
2499,3332,1,41,2,14,"$77,432",Yes,"$191,042",z_No,z_F,Bachelors,Professional,43,Private,"$18,110",1,Minivan,no,$0,0,No,0,11,Highly Urban/ Urban
2500,2024,0,47,0,0,$0,No,"$113,253",Yes,z_F,z_High School,Home Maker,5,Private,"$6,200",1,Sports Car,no,"$4,962",1,No,6,,Highly Urban/ Urban
2502,6623,0,27,3,8,"$35,263",Yes,$0,z_No,z_F,z_High School,Clerical,10,Private,"$20,150",6,Sports Car,no,$0,0,No,0,1,Highly Urban/ Urban
2503,16802.651202,1,51,1,17,"$48,882",No,"$179,926",Yes,M,z_High School,Manager,35,Commercial,"$11,510",6,Pickup,yes,"$42,970",1,Yes,3,1,Highly Urban/ Urban
2505,5268,1,46,0,13,"$56,237",No,"$210,027",Yes,M,z_High School,z_Blue Collar,42,Commercial,"$7,440",1,z_SUV,no,"$16,165",2,Yes,2,8,Highly Urban/ Urban
2506,4637,0,46,0,12,"$113,004",No,"$323,383",Yes,M,Masters,,15,Commercial,"$29,370",3,Panel Truck,yes,"$4,174",2,No,3,15,Highly Urban/ Urban
2507,6909,0,46,0,0,$0,No,$0,z_No,M,Bachelors,Student,97,Commercial,"$18,610",6,Van,no,$0,0,No,2,,z_Highly Rural/ Rural
2508,5854,0,52,0,13,,No,"$145,692",Yes,M,Masters,,28,Commercial,"$16,530",1,Van,yes,"$5,828",1,No,5,11,Highly Urban/ Urban
2509,838,0,26,1,5,"$49,485",No,"$174,530",Yes,z_F,Bachelors,Clerical,23,Private,"$17,800",8,Sports Car,no,"$5,269",1,No,6,5,Highly Urban/ Urban
2510,1306,0,47,0,0,$0,No,$0,z_No,z_F,PhD,Home Maker,28,Commercial,"$18,040",6,Sports Car,no,$0,0,No,6,10,Highly Urban/ Urban
2512,3621,0,30,0,9,"$34,581",No,$0,z_No,z_F,<High School,z_Blue Collar,51,Private,"$16,110",1,Minivan,no,"$3,062",1,No,1,1,Highly Urban/ Urban
2513,7558,0,49,0,,"$47,513",No,$0,z_No,M,Masters,,16,Private,"$7,620",6,Pickup,yes,"$9,921",3,No,3,12,Highly Urban/ Urban
2514,3386,1,38,1,7,"$64,160",Yes,$0,z_No,M,z_High School,z_Blue Collar,43,Private,"$21,530",6,Van,no,"$1,913",1,No,4,,Highly Urban/ Urban
2515,2818,0,54,0,13,"$39,480",No,$0,z_No,z_F,Bachelors,Clerical,41,Private,"$22,610",1,z_SUV,no,$0,0,No,4,9,Highly Urban/ Urban
2516,2451,0,39,0,12,"$12,179",No,"$107,069",z_No,M,<High School,Clerical,51,Private,"$2,720",10,Minivan,yes,$0,0,No,5,1,Highly Urban/ Urban
2517,2077,0,51,0,16,,No,"$165,641",Yes,M,Bachelors,Professional,7,Private,"$34,180",6,Minivan,no,$0,0,No,2,14,Highly Urban/ Urban
2519,3646.3991284,0,60,0,13,"$55,260",No,"$187,662",Yes,z_F,z_High School,Professional,36,Private,"$16,450",1,z_SUV,no,"$1,064",2,No,2,3,Highly Urban/ Urban
2520,17628.365886,0,47,1,10,"$82,633",Yes,$0,z_No,z_F,Bachelors,z_Blue Collar,45,Commercial,"$14,460",6,z_SUV,no,"$15,697",2,Yes,0,10,Highly Urban/ Urban
2522,4929,0,51,0,6,"$42,313",No,$0,z_No,z_F,Bachelors,z_Blue Collar,27,Commercial,"$14,340",4,z_SUV,no,$0,0,No,4,,Highly Urban/ Urban
2523,4112.1434276,0,55,0,0,$0,No,$0,z_No,z_F,<High School,Home Maker,48,Commercial,"$17,050",6,Pickup,no,"$2,962",1,No,9,1,Highly Urban/ Urban
2524,4218.393173,0,55,0,10,"$20,046",No,"$154,672",Yes,z_F,Masters,Manager,57,Private,"$5,300",3,z_SUV,no,$0,0,No,2,20,Highly Urban/ Urban
2525,6124,0,24,4,13,"$27,547",Yes,$0,z_No,M,z_High School,z_Blue Collar,38,Commercial,"$6,650",6,Pickup,yes,$0,0,Yes,4,6,Highly Urban/ Urban
2526,6093,0,46,0,0,,No,$0,z_No,z_F,z_High School,Student,43,Commercial,"$21,280",3,Pickup,no,"$9,303",2,No,1,8,Highly Urban/ Urban
2527,531,1,42,1,10,"$78,372",No,"$286,330",Yes,z_F,Bachelors,Professional,38,Private,"$15,120",11,Sports Car,no,$0,0,No,0,,Highly Urban/ Urban
2528,11193.087959,0,50,0,0,$0,No,"$113,870",Yes,z_F,z_High School,Home Maker,12,Commercial,"$29,200",7,Van,no,$0,0,Yes,6,,Highly Urban/ Urban
2529,3844,1,41,2,13,"$65,885",Yes,$0,z_No,z_F,z_High School,z_Blue Collar,32,Commercial,"$13,660",1,z_SUV,no,"$4,394",4,No,0,,Highly Urban/ Urban
2531,4572.7346576,2,46,0,0,$0,No,$0,z_No,z_F,Bachelors,Home Maker,25,Commercial,"$7,270",4,Pickup,no,"$2,280",3,No,0,12,Highly Urban/ Urban
2532,4491,0,63,0,12,"$42,862",No,$0,z_No,z_F,z_High School,Professional,17,Private,"$7,800",11,Sports Car,no,$0,0,Yes,0,1,Highly Urban/ Urban
2533,6961,0,44,0,9,"$53,122",No,"$216,534",Yes,z_F,z_High School,z_Blue Collar,23,Commercial,"$11,210",4,z_SUV,no,"$7,312",1,No,0,8,Highly Urban/ Urban
2534,7881.9400713,0,28,2,12,"$38,305",No,"$135,831",Yes,z_F,Masters,Manager,42,Private,"$21,980",9,Minivan,no,"$1,310",1,No,6,15,Highly Urban/ Urban
2535,4545,0,35,0,11,"$46,416",No,"$183,094",Yes,z_F,<High School,Clerical,27,Commercial,"$28,290",4,Van,no,$0,0,Yes,0,1,Highly Urban/ Urban
2536,3870,0,38,0,12,"$51,773",No,"$185,145",Yes,z_F,z_High School,z_Blue Collar,45,Commercial,"$14,610",4,Pickup,no,$0,0,No,1,10,Highly Urban/ Urban
2537,5440,0,23,3,13,"$16,193",Yes,$0,z_No,M,z_High School,Clerical,36,Private,"$7,290",7,Minivan,yes,$0,0,Yes,3,1,Highly Urban/ Urban
2538,4652,0,34,0,11,"$27,434",No,"$120,044",Yes,M,<High School,z_Blue Collar,45,Private,"$13,610",1,Minivan,yes,$0,0,No,0,5,Highly Urban/ Urban
2539,5209,0,43,2,15,"$6,324",No,$0,Yes,M,<High School,Student,58,Private,"$13,180",1,Minivan,yes,$0,0,No,0,1,Highly Urban/ Urban
2540,6969,0,46,0,12,"$24,139",No,$0,z_No,M,<High School,Clerical,41,Private,"$8,510",3,Pickup,no,"$5,233",2,No,2,1,Highly Urban/ Urban
2541,5413,0,55,0,15,"$81,427",No,$0,z_No,z_F,Masters,Lawyer,7,Private,"$20,320",8,Pickup,no,"$21,548",2,Yes,2,17,Highly Urban/ Urban
2542,1546,0,47,0,13,"$113,356",No,"$380,945",Yes,z_F,Masters,,9,Commercial,"$16,580",6,Pickup,no,$0,0,No,0,16,z_Highly Rural/ Rural
2544,2301,0,55,0,11,"$70,460",No,"$220,405",Yes,z_F,Masters,Lawyer,35,Private,"$21,420",1,z_SUV,no,"$6,440",1,No,0,8,Highly Urban/ Urban
2546,2457,0,32,3,10,"$67,399",No,"$185,061",Yes,M,Masters,,33,Private,"$11,520",7,Pickup,yes,$0,0,No,0,21,Highly Urban/ Urban
2547,5928,0,35,3,15,"$109,104",Yes,$0,z_No,z_F,z_High School,Professional,68,Private,"$5,000",10,z_SUV,no,"$3,349",1,No,6,13,Highly Urban/ Urban
2548,3982,0,48,0,13,"$64,049",No,"$202,657",Yes,M,Masters,,42,Commercial,"$22,930",3,Panel Truck,yes,$0,0,No,0,17,Highly Urban/ Urban
2549,1119,0,43,1,12,"$43,574",Yes,$0,z_No,z_F,z_High School,Manager,21,Private,"$20,550",11,Sports Car,no,"$5,769",1,No,1,1,Highly Urban/ Urban
2550,4378,0,47,0,12,"$61,352",No,"$223,768",Yes,z_F,Masters,Lawyer,47,Private,"$33,510",6,Van,no,"$1,893",1,No,4,12,Highly Urban/ Urban
2551,4255,0,60,0,13,"$22,796",No,"$140,908",Yes,M,Masters,Lawyer,52,Private,"$9,780",13,Minivan,yes,"$9,818",3,No,3,17,Highly Urban/ Urban
2552,11087.859058,0,50,0,14,"$62,570",No,$0,z_No,z_F,z_High School,Clerical,49,Private,"$18,760",6,Minivan,no,$0,0,No,0,6,Highly Urban/ Urban
2553,1031,0,38,0,6,"$88,981",No,"$252,797",z_No,M,Masters,,19,Commercial,"$22,450",7,Van,yes,"$4,986",2,No,0,17,Highly Urban/ Urban
2554,7756,1,45,2,8,"$75,556",No,"$269,688",Yes,z_F,Masters,Professional,26,Private,"$31,350",4,Van,no,"$1,435",3,Yes,1,8,Highly Urban/ Urban
2555,7581,0,54,0,7,"$29,567",No,"$195,060",Yes,M,<High School,z_Blue Collar,18,Commercial,"$20,200",6,Van,no,"$2,913",1,Yes,7,1,Highly Urban/ Urban
2556,2615,0,47,0,14,"$40,777",No,,Yes,z_F,z_High School,z_Blue Collar,36,Commercial,"$10,280",6,z_SUV,no,"$20,372",3,Yes,3,1,Highly Urban/ Urban
2557,4261,1,43,2,9,"$39,720",Yes,$0,z_No,M,<High School,z_Blue Collar,22,Private,"$13,390",9,Minivan,no,$892,4,No,4,1,Highly Urban/ Urban
2558,2489,0,47,0,11,"$19,956",No,$0,z_No,M,<High School,Clerical,25,Private,"$8,200",8,Minivan,yes,"$25,355",2,Yes,4,1,Highly Urban/ Urban
2559,3060,0,46,0,12,"$46,254",No,"$162,914",Yes,M,z_High School,z_Blue Collar,30,Commercial,"$10,730",12,Minivan,no,$0,0,No,1,1,Highly Urban/ Urban
2560,5945.0180029,0,38,3,,"$10,653",Yes,$0,z_No,z_F,<High School,Clerical,16,Private,"$14,270",4,Sports Car,no,$0,0,No,3,1,z_Highly Rural/ Rural
2562,4101,0,57,0,14,"$68,818",No,"$253,974",Yes,z_F,Bachelors,Professional,46,Private,"$23,050",1,Minivan,no,$0,0,No,4,9,Highly Urban/ Urban
2563,5846,0,56,2,11,"$38,290",Yes,$0,z_No,z_F,<High School,z_Blue Collar,5,Private,"$13,250",6,z_SUV,no,"$7,716",3,No,0,8,Highly Urban/ Urban
2564,4274,0,58,0,14,"$113,195",No,"$302,154",z_No,M,Masters,,21,Commercial,"$18,620",11,Van,no,"$4,020",2,No,0,12,Highly Urban/ Urban
2565,2017,1,39,2,14,"$89,362",No,"$243,922",Yes,z_F,Bachelors,z_Blue Collar,5,Commercial,"$11,620",1,z_SUV,no,$0,0,No,5,10,Highly Urban/ Urban
2567,5289,1,39,1,14,,No,"$178,545",Yes,z_F,Bachelors,z_Blue Collar,40,Commercial,"$11,780",6,Sports Car,no,"$8,156",2,No,5,8,Highly Urban/ Urban
2568,1946,1,42,2,10,"$26,770",Yes,$0,z_No,M,z_High School,Clerical,15,Private,"$18,900",1,Van,no,$0,0,Yes,0,,Highly Urban/ Urban
