INDEX,TARGET_FLAG,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
5189,0,28000,58002,86427,DebtCon,Other,9,0,1,129.57535197,2,29,39.362693216
5190,0,28000,59775,87390,DebtCon,Other,8,0,0,138.48647658,3,30,41.543804711
5191,0,28000,140770,209726,HomeImp,ProfExe,5,0,0,190.32952199,0,27,38.886605965
5194,0,28000,77322,118082,DebtCon,Other,7,0,0,80.658093685,1,31,38.815438401
5195,0,28000,68000,106000,HomeImp,Other,6,,,114.7,11,21,
5196,1,28000,86600,127000,DebtCon,ProfExe,6.5,0,4,234.36666667,5,35,
5197,1,28000,28042,63500,DebtCon,ProfExe,14,2,4,121.73333333,4,28,
5198,0,28000,96015,127551,DebtCon,ProfExe,0,1,0,196.52348814,3,37,34.871643115
5199,0,28100,100420,207737,DebtCon,Other,22,0,0,197.19812185,0,19,26.372548724
5200,0,28100,135991,183598,DebtCon,Mgr,0,,,131.58912441,,38,31.085617659
5201,0,28100,96160,128767,DebtCon,Office,10,0,1,154.67285803,0,29,41.117944577
5202,0,28100,86778,110851,DebtCon,Office,9,0,0,398.4023372,0,44,41.04058878
5203,0,28100,32470,54522,DebtCon,Other,35,0,0,295.49668351,0,23,38.7994829
5204,1,28100,61000,99000,DebtCon,Mgr,7,0,1,129.16666667,1,31,
5205,1,28100,72100,112000,DebtCon,ProfExe,20,4,1,120.73333333,1,58,
5206,0,28100,112564,162129,DebtCon,ProfExe,7,0,0,115.56446202,2,26,33.091681472
5207,1,28100,75768,,DebtCon,Other,9,,0,133.12186695,3,33,46.751800109
5208,0,28200,90485,123674,DebtCon,Other,1,0,1,189.73474189,2,25,41.676985544
5209,0,28200,76011,129352,DebtCon,Office,1,0,0,302.80326065,0,23,36.390473606
5210,0,28200,58232,97555,DebtCon,Other,17,0,1,130.45076488,0,29,38.092730303
5212,0,28200,61038,87534,DebtCon,Other,8,0,0,137.48781925,3,30,39.360018601
5213,0,28200,118728,160486,DebtCon,ProfExe,7,0,0,112.52081792,2,26,34.537342291
5214,0,28200,109184,207035,DebtCon,Other,23,0,0,179.93775089,0,18,23.662456689
5215,0,28200,44321,63050,DebtCon,Office,19,0,0,182.24730572,2,22,32.477167031
5217,0,28200,,117181,DebtCon,Mgr,9,0,0,170.64615367,0,26,31.601436148
5218,0,28200,148455,191419,HomeImp,Self,1,0,0,186.98304288,0,17,39.563303075
5219,0,28200,100353,131386,DebtCon,Office,9,0,0,146.06548333,0,28,38.679207625
5221,0,28200,148772,186023,HomeImp,Self,3,0,0,203.57585973,1,17,43.304658069
5222,1,28200,66242,109762,DebtCon,Other,8,0,1,130.96956536,0,21,60.295413494
5223,0,28300,72572,117311,DebtCon,Other,6,0,0,85.797248152,1,32,39.876503701
5224,0,28300,,29512,HomeImp,Other,24,0,0,78.109069731,2,14,30.513283442
5225,0,28300,126942,166797,DebtCon,Mgr,0,0,0,244.72228465,1,23,33.394853996
5226,0,28300,105000,147000,DebtCon,ProfExe,11,0,0,162.36666667,1,17,
5227,0,28300,71973,119224,DebtCon,Other,4,0,0,89.379952321,2,32,39.98105906
5229,0,28300,130028,178918,DebtCon,Mgr,2,,,113.94263886,,39,33.440161627
5230,0,28300,137159,186153,DebtCon,Mgr,0,,,112.17281254,,38,29.874731494
5231,0,28300,145931,239990,HomeImp,ProfExe,27,0,0,357.23095382,0,19,38.268469992
5232,1,28300,104686,136033,HomeImp,ProfExe,13,0,2,291.17166139,1,27,5.7629948717
5233,0,28400,90823,126845,DebtCon,Other,1,0,0,188.77345493,1,25,42.896715113
5234,0,28400,72870,95647,DebtCon,Office,11,0,0,139.04525472,0,20,37.820678455
5235,0,28400,46126,66942,DebtCon,Office,18,0,0,180.66830818,2,21,33.76903515
5236,0,28400,150784,192411,HomeImp,Self,0,0,0,173.30549337,1,16,41.543254137
5237,0,28400,197852,243593,DebtCon,Other,10,0,0,111.10868013,2,26,41.214965339
5238,0,28400,207687,242544,HomeImp,Other,8,0,0,134.00768046,0,41,41.298386628
5240,0,28400,112996,175817,DebtCon,Sales,17,0,0,303.28205506,1,31,36.289002598
5241,0,28400,53480,90560,DebtCon,Other,24,0,1,174.47472367,0,19,24.490839114
5243,0,28400,36484,73478,DebtCon,Mgr,13,1,0,100.9750908,6,16,34.763993775
5245,0,28500,49461,83352,DebtCon,Other,21,0,0,210.02505835,0,26,37.301764099
5246,0,28500,73188,111925,HomeImp,Other,5,,,123.61317437,11,21,44.520554753
5247,0,28500,97262,131830,DebtCon,Office,10,0,0,168.8035325,0,29,42.324924696
5249,1,28500,108293,135317,DebtCon,Other,5,0,0,219.61525186,4,43,31.209731086
5250,0,28500,84908,108385,DebtCon,Office,10,0,0,384.28504689,0,45,41.342010942
5252,0,28500,100145,130522,DebtCon,Office,10,0,0,137.94286922,0,29,39.072589176
5253,0,28500,137174,186118,DebtCon,Mgr,1,,,115.29481113,,39,32.87512565
5254,0,28500,29338,62220,,Office,2,0,0,113.20592381,1,6,36.877098508
5255,0,28600,32136,51599,DebtCon,Other,35,0,0,284.08384845,0,23,39.547733785
5256,0,28600,94165,130285,DebtCon,Office,10,0,1,137.81333094,0,28,42.080016037
5257,0,28600,85174,127306,DebtCon,Other,1,0,0,193.07391349,1,24,40.656248579
5258,0,28600,136546,185507,DebtCon,ProfExe,0,0,0,212.31409848,3,19,40.516801315
5259,0,28600,26189,50409,DebtCon,Other,36,0,0,287.49617332,0,23,38.644394598
5260,0,28600,39009,75893,DebtCon,Mgr,12,1,0,85.625519988,6,15,33.975814412
5261,0,28600,105907,156126,DebtCon,ProfExe,10,0,0,165.09073496,1,17,33.231300882
5262,0,28600,31634,65157,,Office,5,0,0,119.36202556,1,6,40.159418765
5263,1,28600,126189,167157,DebtCon,ProfExe,19,0,2,239.22703591,0,26,31.012748928
5265,0,28700,137247,186685,DebtCon,Mgr,0,,,110.49500235,,39,30.859724325
5266,0,28700,131767,214558,DebtCon,ProfExe,10,0,0,238.79489103,2,27,20.523272269
5267,0,28700,67951,106093,DebtCon,ProfExe,11,0,0,263.74392226,0,32,40.212234831
5268,0,28700,133188,179454,DebtCon,ProfExe,1,1,0,223.34866354,1,19,41.136159259
5269,1,28700,25190,59841,DebtCon,Office,1,0,1,201.17678326,0,11,35.72928694
5270,0,28800,204455,245685,HomeImp,Other,8,0,0,123.39674713,1,42,42.345471385
5272,0,28800,,121560,DebtCon,Mgr,8,1,0,175.2063398,0,26,31.612038453
5274,0,28800,,44761,DebtCon,Other,10,0,,84.728267958,,14,22.841663187
5275,0,28800,134144,185910,DebtCon,Mgr,2,,,122.5038922,,39,30.338219429
5276,0,28800,30357,56776,DebtCon,Other,35,0,0,294.42002143,0,22,37.537461252
5277,0,28900,225000,285000,DebtCon,ProfExe,15,0,1,258.73333333,2,26,
5279,0,28900,91683,127833,DebtCon,ProfExe,0,1,0,187.24240278,3,37,33.168756851
5280,0,28900,134509,211558,DebtCon,ProfExe,10,0,0,247.84445257,2,27,20.610706647
5281,0,28900,89945,124453,DebtCon,Other,2,0,0,194.91024949,2,25,42.719774573
5282,0,28900,,117991,DebtCon,Mgr,7,0,0,159.55002458,0,27,32.16500253
5284,0,28900,102108,147463,DebtCon,Mgr,19,0,0,205.8658949,0,13,41.654211317
5285,0,28900,75887,117989,DebtCon,Other,4,0,0,92.090542151,2,32,40.778888426
5286,0,28900,77916,130728,DebtCon,Office,2,0,0,290.77260805,1,23,39.095476448
5287,0,28900,109888,182229,DebtCon,Sales,16,0,0,302.22641765,1,30,33.319061895
5288,0,28900,29515,49525,DebtCon,Other,36,0,0,288.65624667,0,24,39.60580772
5289,0,29000,152065,192445,HomeImp,Self,2,0,0,166.94856833,0,16,41.563839245
5290,0,29000,32109,49912,DebtCon,Other,34,0,0,278.56500343,1,23,39.796560762
5291,1,29000,149900,201000,,Self,5,4,4,131.93333333,1,29,
5292,1,29000,79000,,HomeImp,ProfExe,8,0,1,189.7,1,33,
5293,1,29000,72478,113000,DebtCon,Other,1.5,0,6,114.66666667,4,12,
5295,0,29200,116202,160084,DebtCon,ProfExe,6,0,0,124.12146165,3,26,32.644529835
5296,0,29200,50105,83815,DebtCon,Other,21,0,0,188.20102865,0,26,35.595750669
5299,0,29300,228059,291314,DebtCon,ProfExe,16,0,1,259.67720211,2,26,28.173645541
5300,0,29300,68024,115954,HomeImp,Other,6,,,109.91502045,11,21,44.369170763
5302,1,29400,48800,86000,DebtCon,Other,5,1,0,52.766532731,2,21,
5303,0,29400,39354,75553,DebtCon,Mgr,13,1,0,77.342597043,6,15,35.110448893
5304,0,29400,109457,145453,DebtCon,Other,15,0,0,222.85871099,1,40,40.697418457
5305,0,29500,232801,289260,DebtCon,ProfExe,13,0,0,264.43150764,2,25,26.981363085
5306,0,29500,50079,80222,DebtCon,Office,1,0,0,147.99011817,2,19,38.139021997
5307,0,29500,48590,81354,DebtCon,Office,0,0,0,157.02632626,3,18,40.170618286
5309,0,29600,233916,291490,DebtCon,ProfExe,15,0,1,259.73346527,2,25,25.105086064
5310,0,29700,46268,79463,DebtCon,Office,0,0,0,161.27602904,3,19,40.261962227
5311,0,29700,100657,148653,DebtCon,Other,14,0,0,221.92531148,0,40,42.302907328
5313,0,29800,225481,290762,DebtCon,ProfExe,13,0,1,239.32163058,1,26,24.77798542
5315,0,29900,230499,294326,DebtCon,ProfExe,15,0,1,250.49100715,2,26,27.920661771
5316,0,29900,135955,182161,DebtCon,ProfExe,0,0,0,235.3710385,2,18,38.699746592
5317,0,29900,73506,115000,DebtCon,Mgr,11,0,0,77.133333333,1,35,
5319,0,29900,131756,167302,DebtCon,Mgr,0,0,0,237.56224137,1,24,35.043100516
5320,0,30000,74975,118886,DebtCon,Mgr,12,0,0,85.045754904,0,34,26.349131932
5321,0,30000,77853,114746,HomeImp,Other,6,,,114.58372248,10,21,43.29474364
5322,0,30000,79044,118685,DebtCon,Mgr,12,0,0,92.118875541,1,34,27.224985258
5324,0,30000,187000,293000,DebtCon,Other,28,0,0,156.63333333,0,23,
5325,0,30000,32657,76000,DebtCon,Other,,,,288.33333333,0,16,
5326,0,30000,48000,97000,DebtCon,Office,3,0,0,173.5,2,25,
5329,1,30000,,50000,HomeImp,Office,4,0,1,118.66666667,1,15,
5330,1,30000,17696,53100,DebtCon,Mgr,20,4,5,147.86666667,0,28,
5332,1,30000,,46200,,,0,1,3,200.93333333,10,15,
5333,0,30000,109583,153132,DebtCon,ProfExe,10,0,0,162.3840072,1,16,33.760305236
5334,0,30000,15214,38094,DebtCon,Other,26,0,0,199.46979091,0,15,39.549873804
5335,0,30000,20000,38000,DebtCon,Other,0.9,0,0,59.833333333,0,7,
5336,0,30100,24350,40356,DebtCon,Other,0,0,0,81.840250201,0,6,13.409995648
5338,0,30100,138322,186139,DebtCon,ProfExe,2,0,0,215.75086797,2,19,39.189141603
5339,0,30100,228006,285921,DebtCon,ProfExe,15,0,0,250.53988412,2,25,27.813291406
5340,0,30100,78124,116280,DebtCon,Mgr,10,0,0,73.753383522,1,35,26.406331958
5341,0,30100,42747,71360,DebtCon,Other,10,,,89.516265457,,24,34.036663762
5343,1,30200,80951,116160,DebtCon,ProfExe,19,4,0,130.36036182,0,58,50.352998788
5345,0,30200,20956,39333,DebtCon,Other,0,1,0,73.391797524,0,7,13.495367368
5346,0,30200,106594,148695,DebtCon,Other,13,0,0,239.91840501,1,39,41.275208993
5347,0,30200,34955,79556,DebtCon,Other,8,,,121.02331335,,23,32.804530596
5349,1,30300,,52545,,,1,1,3,187.72218451,10,15,2.5943644469
5350,0,30300,54352,79302,DebtCon,Office,0,0,0,152.20277687,3,19,41.62936282
5351,0,30300,109859,153240,DebtCon,ProfExe,10,0,0,172.68797976,0,17,34.549496477
5355,0,30400,40386,68120,DebtCon,Mgr,12,1,0,98.820153684,5,15,34.020257191
5356,0,30400,46948,80473,DebtCon,Office,0,0,0,151.59709716,2,19,37.753876623
5357,0,30400,55429,103948,DebtCon,Office,3,0,0,182.48416421,1,25,35.150980788
5358,0,30500,77246,121758,DebtCon,Mgr,10,0,0,79.21417248,0,34,26.521740538
5359,0,30500,57516,103086,DebtCon,Office,3,0,0,166.19952717,2,24,37.814089094
5360,0,30500,113822,148478,DebtCon,ProfExe,10,0,0,165.78827835,0,16,31.163207005
5362,0,30500,138082,181157,DebtCon,ProfExe,2,1,0,219.24730717,1,19,40.874698522
5363,0,30500,10952,65166,DebtCon,Other,0,0,0,91.951603506,1,6,37.692624384
5364,0,30500,124225,181129,DebtCon,Mgr,11,0,0,189.43917118,2,28,43.168391726
5365,1,30500,18375,61738,DebtCon,Mgr,20,3,5,141.70313333,0,28,45.354788696
5366,0,30600,35332,71898,DebtCon,Other,10,,,115.21089553,,24,33.071350275
5368,0,30600,231344,284199,DebtCon,ProfExe,7,0,1,202.52860351,0,29,15.823900056
5369,0,30600,54372,78653,DebtCon,Office,0,0,0,156.41356965,3,19,40.611094331
5371,0,30700,14834,64870,DebtCon,Other,1,0,0,99.704362118,1,5,36.692324058
5372,0,30800,129062,176389,DebtCon,Mgr,13,0,0,184.31937605,2,28,40.894302088
5373,0,30800,29226,44735,DebtCon,Other,1,0,0,66.244719761,0,7,13.783965436
5374,0,30800,15428,45495,DebtCon,Other,28,0,0,200.50912433,0,15,42.387985513
5375,0,30800,195221,293118,DebtCon,Other,29,0,0,151.95741818,0,22,38.181027322
5376,1,30800,147577,187129,DebtCon,Office,11,0,0,,0,0,42.362252638
5377,0,30800,21172,37333,DebtCon,Other,30,0,0,208.49869628,0,15,41.358171066
5378,0,30800,125787,175196,DebtCon,Mgr,13,0,0,157.8776807,2,29,41.350974526
5380,0,30900,230978,291013,DebtCon,ProfExe,12,0,1,268.39423798,1,26,26.248190692
5381,0,30900,189798,301984,DebtCon,Other,28,0,0,150.91736328,0,22,37.236507841
5382,1,30900,106717,,DebtCon,Mgr,4,2,4,172.43235473,0,13,47.795906106
5383,0,30900,190480,298239,DebtCon,Other,27,0,1,164.60487057,0,23,39.601452126
5384,0,31000,133471,188154,DebtCon,ProfExe,0,0,0,218.53826063,2,18,40.315083491
5385,1,31000,67794,103535,DebtCon,Mgr,7,0,1,116.89898988,1,31,44.065428782
5387,0,31000,118000,167000,DebtCon,ProfExe,17,0,0,127.03333333,1,17,
5388,1,31000,30000,72000,DebtCon,Mgr,20,2,0,127.3,1,14,
5389,0,31000,13542,58827,DebtCon,Other,0,0,0,92.1329084,0,6,36.256968747
5390,0,31000,51370,103298,DebtCon,Office,0,0,0,175.60961458,2,25,38.093414639
5392,0,31100,136521,188264,DebtCon,ProfExe,1,1,0,227.65187783,2,19,38.518644882
5395,0,31200,14906,64767,DebtCon,Other,0,0,0,80.355570586,0,5,35.039075366
5396,0,31200,124295,176185,DebtCon,Mgr,12,0,0,171.21441633,1,27,43.17681901
5397,0,31200,15557,62847,DebtCon,Other,0,0,0,99.560441868,1,6,37.394118746
5398,1,31200,38352,80550,DebtCon,Mgr,21,1,0,116.4379076,0,14,35.38186329
5399,0,31300,33658,76624,DebtCon,Other,,,,286.69628922,0,15,40.357373902
5400,0,31300,119911,171916,DebtCon,ProfExe,16,0,0,140.44947135,0,16,27.689910704
5401,0,31300,188655,298090,DebtCon,Other,28,0,0,153.0868546,0,22,40.296770712
5402,0,31300,106960,144201,DebtCon,Other,15,0,0,230.41303519,0,40,42.666659574
5403,0,31400,12617,36082,DebtCon,Other,30,0,0,205.4598874,0,15,41.979000667
5404,0,31400,16209,62450,DebtCon,Other,1,0,0,108.38765771,1,6,38.121275069
5406,1,31500,16800,,DebtCon,,12,1,2,110.63333333,4,20,
5407,1,31500,15391,,HomeImp,,2.6,6,1,57.833333333,0,8,
5408,1,31500,22100,35000,DebtCon,Other,1.9,2,0,85.233333333,2,14,
5409,1,31500,16000,43040,DebtCon,Other,0,1,1,98.433333333,1,11,
5410,0,31500,49020,100700,DebtCon,Office,4,0,0,169.68903889,1,25,36.034644558
5411,0,31500,10879,58089,DebtCon,Other,0,0,0,94.248035718,0,5,38.662402273
5412,0,31500,224572,282839,DebtCon,ProfExe,7,0,1,212.75533106,0,29,16.626488981
5414,0,31600,15036,44220,DebtCon,Other,28,0,0,204.70091689,0,14,42.618223461
5415,0,31700,72809,109678,HomeImp,Other,5,,,117.47392147,10,21,41.512835893
5416,0,31700,55247,103246,DebtCon,Office,3,0,0,177.27692791,1,25,35.302774108
5418,0,31800,34302,77481,DebtCon,Other,10,,,123.46882703,,24,33.634689054
5419,0,31800,126316,180750,DebtCon,Mgr,14,0,0,167.85725585,2,28,42.633437183
5420,0,31800,70680,114720,HomeImp,Other,5,,,115.85024915,11,20,43.06942356
5421,0,31800,71553,111237,HomeImp,Other,6,,,114.12378455,10,20,41.456707983
5422,0,31800,125864,175163,DebtCon,Mgr,12,0,0,174.20934404,2,28,40.584811501
5423,0,31800,37100,74796,DebtCon,Other,10,,,109.77658256,,23,33.688866161
5424,0,31800,226152,283022,DebtCon,ProfExe,4,0,1,209.29737626,0,29,15.734143681
5425,0,31800,195134,299299,DebtCon,Other,29,0,0,161.88512635,0,22,38.637023919
5426,0,31900,34498,82962,DebtCon,Other,,,,285.2974893,0,16,41.155241247
5427,0,31900,15150,61388,DebtCon,Other,1,0,0,101.85943871,1,5,37.816570803
5428,0,31900,104092,143832,DebtCon,Other,15,0,0,235.20181946,1,40,43.691524423
5429,0,31900,23517,47805,DebtCon,Other,0,0,0,78.813600281,0,7,16.727748096
5430,0,31900,83226,115509,DebtCon,Mgr,11,0,0,79.030115608,0,34,26.521859522
5431,0,31900,16363,43218,DebtCon,Other,29,0,0,200.3016025,0,14,42.094179105
5432,0,32000,42478,85942,DebtCon,Other,,,,278.36388352,0,16,40.257221713
5433,1,32000,33148,69965,DebtCon,ProfExe,13,2,4,112.51086544,3,27,36.021508666
5434,0,32000,35219,76888,DebtCon,Other,9,,,110.4525208,,23,32.364212626
5435,0,32000,232000,36300,DebtCon,Mgr,3,0,2,206.03333333,3,50,
5436,1,32000,92400,215000,,Self,2.5,1,3,165.33333333,1,40,
5437,0,32000,22832,43358,DebtCon,Other,1,0,0,68.328984239,0,7,13.665797689
5438,0,32100,127901,176592,DebtCon,Mgr,12,0,0,186.6022388,2,27,40.959377082
5439,0,32100,120725,168783,DebtCon,ProfExe,15,0,0,121.56041992,1,17,27.902221607
5441,0,32200,118793,171024,DebtCon,ProfExe,16,0,0,119.60347765,1,16,29.011327721
5443,0,32200,108871,151667,DebtCon,Other,11,0,0,227.41543842,0,40,40.183098571
5446,0,32300,14163,60626,DebtCon,Other,0,0,0,109.03108797,1,6,36.501086508
5447,1,32300,167000,221100,DebtCon,Mgr,4,0,0,185.7,3,21,
5449,0,32300,28213,40515,DebtCon,Other,0,0,0,55.044242521,0,7,15.396876659
5450,0,32300,133193,174905,DebtCon,Mgr,13,0,0,177.0516476,1,28,39.475689602
5451,0,32300,194350,299720,DebtCon,Other,28,0,0,170.19686736,0,23,40.251510027
5452,0,32300,41877,78220,DebtCon,Other,8,,,121.99772938,,23,31.876262039
5453,0,32400,51220,106361,DebtCon,Office,3,0,0,172.36214796,2,24,36.489097213
5454,1,32400,103000,149500,DebtCon,Mgr,12,1,0,88.233333333,2,38,
5455,0,32400,128523,179390,DebtCon,Mgr,13,0,0,150.08428711,1,28,43.144345509
5457,0,32500,193409,297294,DebtCon,Other,30,0,0,150.79985354,0,22,40.59278045
5458,0,32500,232057,286938,DebtCon,ProfExe,15,0,1,249.95493327,2,26,25.254771745
5459,0,32600,17918,40000,DebtCon,Mgr,7,0,0,45.666666667,0,7,
5460,0,32600,233216,38583,DebtCon,Mgr,4,0,1,226.14698877,2,49,40.222182864
5462,0,32700,14955,38584,DebtCon,Other,29,0,0,197.98631477,0,14,41.529096268
5463,0,32700,39796,77819,DebtCon,Other,,,,294.43069578,0,15,40.237072957
5464,0,32800,35458,78116,DebtCon,Other,9,,,126.51770522,,23,33.688056559
5465,0,32800,13781,43371,DebtCon,Other,28,0,0,203.83930475,0,14,40.657779937
5466,0,32800,189564,296728,DebtCon,Other,27,0,0,155.53689674,0,23,38.05331686
5467,0,32800,37231,80347,DebtCon,Other,9,,,113.93659292,,24,32.170019623
5468,0,32900,232792,293949,DebtCon,ProfExe,13,0,1,275.69580522,1,26,27.878257844
5469,1,32900,,55657,,,1,1,3,210.01226479,10,15,1.909225163
5470,0,32900,49709,101222,DebtCon,Office,2,0,0,181.90982454,2,24,35.045596256
5471,0,32900,9200,66056,DebtCon,Other,0,0,0,107.67343823,1,6,37.189551645
5472,0,32900,37265,76154,DebtCon,Other,7,,,128.73114318,,23,34.857977062
5473,0,33000,18026,57436,DebtCon,Other,0,0,0,94.118968045,0,5,37.749933733
5474,0,33000,232113,46286,DebtCon,Mgr,3,0,1,214.3529578,2,50,42.512000016
5476,1,33000,153000,164000,DebtCon,Office,9,0,0,117.66666667,4,32,
5477,0,33000,138000,190000,DebtCon,ProfExe,22,0,0,188.16666667,1,22,
5478,0,33000,227543,289091,DebtCon,ProfExe,3,0,0,203.94158615,0,29,17.425633477
5479,0,33000,104422,152298,DebtCon,Other,15,0,0,227.67776555,0,40,42.281702395
5482,0,33100,238018,44379,DebtCon,Mgr,3,0,2,195.36525989,3,49,40.415598855
5483,1,33200,36705,78040,DebtCon,Mgr,19,2,0,120.09014303,0,13,35.015748716
5484,0,33200,195971,298682,DebtCon,Other,29,0,0,138.5666478,0,22,39.887562317
5485,0,33200,119049,175867,DebtCon,ProfExe,17,0,0,112.46778525,0,16,28.51781662
5486,0,33200,57419,103648,DebtCon,Office,4,0,0,175.38672313,1,25,34.286250508
5488,0,33200,140690,195001,DebtCon,ProfExe,21,0,0,177.24755403,0,22,38.981210278
5490,1,33400,59000,85000,HomeImp,Self,2,0,7,240.43333333,3,26,
5492,0,33400,37262,76717,DebtCon,Other,9,,,131.04498598,,24,32.021051449
5493,0,33500,73761,117729,DebtCon,Mgr,11,0,0,62.120909614,0,35,25.461614071
5495,0,33500,18934,42328,DebtCon,Mgr,5,0,0,38.699227219,0,6,34.222246713
5496,0,33500,37843,80771,DebtCon,Other,10,,,107.99711121,,23,33.96233051
5497,0,33500,240157,42013,DebtCon,Mgr,3,0,2,201.61229884,2,50,41.644794258
5499,0,33500,18804,43982,DebtCon,Mgr,7,0,0,46.762906451,0,6,34.980371242
5500,0,33600,87451,131949,DebtCon,Mgr,30,0,0,342.46805973,0,20,40.892388427
5502,0,33600,233630,284049,DebtCon,ProfExe,4,0,0,218.99369621,0,30,14.072353758
5503,0,33700,73877,124834,DebtCon,Mgr,10,0,0,68.482694591,0,34,25.960455093
5504,0,33700,142468,195770,DebtCon,ProfExe,22,0,0,200.8607367,1,22,36.505271144
5505,0,33700,12512,42634,DebtCon,Other,28,0,0,184.13495401,0,15,42.482374223
5506,0,33700,28956,45640,DebtCon,Other,0,0,0,59.042703682,0,6,16.495080637
5508,0,33700,147522,198737,DebtCon,ProfExe,20,0,0,188.14935613,1,21,37.308536262
5509,0,33700,83471,133221,DebtCon,Mgr,29,0,0,334.58120661,0,19,39.095566258
5510,0,33700,26395,48905,DebtCon,Mgr,6,0,0,48.710053215,0,7,36.42433271
5512,0,33800,15648,43726,DebtCon,Other,29,0,0,198.45117369,0,14,42.511975049
5514,0,33900,13154,62208,DebtCon,Other,1,0,0,111.98065696,1,5,37.466977302
5517,0,34000,121625,169369,DebtCon,ProfExe,15,0,0,112.31499706,0,17,28.994312374
5518,0,34000,232312,286305,DebtCon,ProfExe,4,0,0,219.65893193,0,29,15.735934888
5519,0,34000,57025,103563,DebtCon,Office,3,0,0,173.49413187,2,24,36.91389765
5520,0,34100,139035,198788,DebtCon,ProfExe,23,0,0,171.96329162,1,22,37.685892078
5521,0,34100,241545,42189,DebtCon,Mgr,1,0,2,196.55422123,3,50,42.042706176
5523,0,34100,241931,36486,DebtCon,Mgr,1,0,2,196.00883159,3,50,42.458581788
5525,0,34300,89000,137000,DebtCon,Other,12,0,0,63.933333333,1,36,
5526,0,34300,146171,196270,DebtCon,ProfExe,19,0,0,195.55580104,1,21,37.949593407
5527,0,34300,118911,168901,DebtCon,ProfExe,16,0,0,134.73402354,0,17,28.817515455
5528,0,34400,97971,145124,DebtCon,Other,13,0,0,67.832041665,1,36,40.402705842
5529,1,34400,155536,169503,DebtCon,Office,10,0,0,107.7099227,4,32,58.826929601
5531,1,34600,169960,224716,DebtCon,Mgr,2,0,0,182.06846112,2,21,32.710204856
5532,0,34600,27851,42623,DebtCon,Mgr,6,0,0,45.927166167,0,7,35.131092706
5533,0,34600,143542,195327,DebtCon,ProfExe,23,0,0,174.63534866,1,22,37.447384006
5534,0,34700,81688,131993,DebtCon,Mgr,27,0,0,327.49235981,0,19,41.212640823
5535,0,34800,115191,165667,DebtCon,Other,,0,0,244.09766996,4,14,36.131175776
5536,1,34800,121399,164000,DebtCon,Office,11,0,1,208,2,34,
5537,0,34800,138680,190729,DebtCon,ProfExe,21,0,0,198.12333421,0,21,35.577239252
5539,0,34900,121550,174507,DebtCon,ProfExe,17,0,0,110.94310953,1,17,30.699303019
5541,0,35000,240994,39401,DebtCon,Mgr,3,0,1,210.50181736,3,50,42.967511635
5542,0,35000,239058,40848,DebtCon,Mgr,4,0,1,212.01540583,3,49,40.131815447
5543,1,35000,227000,316000,HomeImp,ProfExe,3,0,0,160.26666667,1,25,
5544,0,35000,31000,50000,DebtCon,Other,,0,0,,7,0,
5545,0,35000,197906,265000,DebtCon,ProfExe,4,0,0,246.56666667,0,32,
5547,0,35100,33844,55100,DebtCon,Other,,0,0,,6,0,34.70302378
5548,0,35100,88197,132776,DebtCon,Mgr,30,0,0,333.04631226,0,20,39.294720942
5550,0,35200,234682,37079,DebtCon,Mgr,2,0,1,216.6666372,2,50,40.410051409
5551,0,35200,239987,43028,DebtCon,Mgr,2,0,1,210.18900524,3,49,41.336626731
5552,0,35300,83439,134691,DebtCon,Mgr,30,0,0,355.80603077,0,20,41.883071254
5553,0,35400,90295,139602,DebtCon,Other,12,0,0,62.806810713,0,35,40.22961403
